-64.000000	0	11	[0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0]
-64.000000	0	4	[0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0]
-64.000000	0	9	[0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0]
-64.000000	0	4	[1 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0]
-64.000000	0	8	[0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0]
-64.000000	0	8	[1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 0 0]
-60.000000	0	5	[0 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-60.000000	0	5	[1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0]
-60.000000	0	9	[0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-60.000000	0	5	[1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-60.000000	0	4	[0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-60.000000	0	9	[0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0]
-60.000000	0	8	[0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0]
-60.000000	0	3	[1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0]
-60.000000	0	7	[1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-60.000000	0	15	[1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-60.000000	0	4	[0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1]
-60.000000	0	2	[0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0]
-60.000000	0	4	[0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1]
-60.000000	0	6	[0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0]
-60.000000	0	7	[0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0]
-60.000000	0	1	[1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1]
-60.000000	0	5	[1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0]
-60.000000	0	2	[0 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1]
-60.000000	0	1	[1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1]
-60.000000	0	13	[1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 1 0]
-60.000000	0	3	[0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1]
-60.000000	0	6	[0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1]
-60.000000	0	4	[1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1]
-60.000000	0	2	[0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1]
-60.000000	0	6	[1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1]
-60.000000	0	7	[0 0 0 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0]
-60.000000	0	10	[1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1]
-60.000000	0	4	[0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1]
-60.000000	0	9	[1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0]
-60.000000	0	6	[0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0]
-60.000000	0	7	[1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0]
-60.000000	0	4	[1 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1]
-60.000000	0	1	[0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0]
-60.000000	0	2	[0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1]
-60.000000	0	7	[0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0]
-60.000000	0	3	[0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0]
-60.000000	0	3	[0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0]
-60.000000	0	1	[0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1]
-60.000000	0	9	[1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0]
-60.000000	0	4	[1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0]
-60.000000	0	5	[0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0]
-60.000000	0	1	[1 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0]
-56.000000	0	3	[0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0]
-56.000000	0	1	[0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0]
-56.000000	0	4	[0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0]
-56.000000	0	6	[1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0]
-56.000000	0	4	[1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0]
-56.000000	0	4	[0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0]
-56.000000	0	1	[0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0]
-56.000000	0	5	[1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1]
-56.000000	0	6	[0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 0]
-56.000000	0	4	[0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0]
-56.000000	0	6	[0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1]
-56.000000	0	5	[1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-56.000000	0	3	[0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1]
-56.000000	0	2	[0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0]
-56.000000	0	7	[0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-56.000000	0	7	[1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0]
-56.000000	0	2	[0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-56.000000	0	11	[0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0]
-56.000000	0	6	[0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	2	[0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 1 0]
-56.000000	0	9	[1 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	4	[1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0]
-56.000000	0	6	[0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0]
-56.000000	0	2	[0 1 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0]
-56.000000	0	4	[0 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0]
-56.000000	0	3	[0 0 1 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	2	[1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0]
-56.000000	0	4	[1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	6	[0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	15	[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0]
-56.000000	0	6	[0 1 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	11	[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0]
-56.000000	0	1	[1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	8	[1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0]
-56.000000	0	4	[0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	14	[1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0]
-56.000000	0	1	[1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	6	[0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0]
-56.000000	0	5	[0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	3	[0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	9	[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0]
-56.000000	0	4	[0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	2	[1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	6	[0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-56.000000	0	1	[0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	2	[0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	6	[0 0 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1]
-56.000000	0	2	[0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1]
-56.000000	0	9	[1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0]
-56.000000	0	5	[0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0]
-56.000000	0	4	[0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0]
-56.000000	0	4	[0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	1	[0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0]
-56.000000	0	2	[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0]
-56.000000	0	2	[0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	2	[1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	1	[0 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	2	[0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0]
-56.000000	0	8	[1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	3	[0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	6	[1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0]
-56.000000	0	2	[1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 1]
-56.000000	0	4	[0 1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 0]
-56.000000	0	1	[0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	6	[1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0]
-56.000000	0	6	[0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	3	[0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0]
-56.000000	0	1	[0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1]
-56.000000	0	9	[0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0]
-56.000000	0	4	[0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	1	[0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1]
-56.000000	0	2	[1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	1	[0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1]
-56.000000	0	3	[0 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	5	[0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	3	[1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	3	[0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0]
-56.000000	0	13	[1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 1 1 0]
-56.000000	0	1	[0 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1]
-56.000000	0	5	[0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	1	[0 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0]
-56.000000	0	4	[1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	13	[1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	2	[0 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1]
-56.000000	0	5	[1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0]
-56.000000	0	4	[0 1 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0]
-56.000000	0	4	[0 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	6	[0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 0]
-56.000000	0	1	[0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0]
-56.000000	0	7	[0 0 0 1 1 0 1 0 1 1 0 1 0 1 1 0 0 1]
-56.000000	0	4	[0 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	4	[0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	1	[1 0 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	7	[1 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	1	[0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	3	[0 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1]
-56.000000	0	3	[1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	7	[0 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	6	[0 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	3	[1 0 0 1 0 1 0 0 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	1	[0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	6	[0 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	1	[0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1]
-56.000000	0	7	[0 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	4	[1 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	3	[0 1 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	2	[0 0 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	2	[0 1 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	1	[0 1 0 1 1 0 1 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	3	[1 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1]
-56.000000	0	9	[0 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	2	[0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	4	[0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0]
-56.000000	0	1	[0 0 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 1]
-56.000000	0	4	[0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	4	[0 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0]
-56.000000	0	6	[0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0]
-56.000000	0	1	[0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0]
-56.000000	0	1	[0 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0]
-56.000000	0	3	[1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0]
-56.000000	0	4	[0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0]
-56.000000	0	4	[1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	4	[0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0]
-56.000000	0	5	[0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0]
-56.000000	0	6	[0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0]
-56.000000	0	4	[0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	6	[0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0]
-56.000000	0	1	[0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	4	[0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0]
-56.000000	0	4	[1 0 0 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0]
-56.000000	0	2	[0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0]
-56.000000	0	7	[0 0 0 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0]
-56.000000	0	5	[1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 1]
-56.000000	0	5	[1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1]
-56.000000	0	2	[1 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0]
-56.000000	0	7	[1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0]
-56.000000	0	3	[1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0]
-56.000000	0	4	[0 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1]
-56.000000	0	4	[0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1]
-56.000000	0	2	[0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1]
-56.000000	0	5	[0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 0]
-56.000000	0	3	[0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0]
-56.000000	0	2	[0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1]
-56.000000	0	4	[0 1 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	4	[0 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1]
-56.000000	0	5	[0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0]
-56.000000	0	1	[1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1]
-56.000000	0	5	[0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0]
-56.000000	0	4	[0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0]
-56.000000	0	5	[1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 0]
-56.000000	0	1	[0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1]
-56.000000	0	3	[1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 1 0]
-56.000000	0	2	[0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 0]
-56.000000	0	3	[0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0]
-56.000000	0	3	[0 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0]
-56.000000	0	2	[1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 0]
-56.000000	0	2	[0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0]
-56.000000	0	1	[0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	2	[0 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0]
-56.000000	0	1	[0 0 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1]
-56.000000	0	5	[0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	1	[1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0]
-56.000000	0	4	[1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	2	[1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0]
-56.000000	0	2	[0 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0]
-56.000000	0	2	[0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1]
-56.000000	0	5	[0 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	4	[1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0]
-56.000000	0	3	[0 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 0 0]
-56.000000	0	1	[1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0]
-56.000000	0	2	[1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0]
-56.000000	0	3	[1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0]
-56.000000	0	1	[0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0]
-56.000000	0	1	[0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0]
-52.000000	0	3	[1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0]
-52.000000	0	1	[0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1]
-52.000000	0	7	[1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1]
-52.000000	0	1	[0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1]
-52.000000	0	3	[1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-52.000000	0	4	[0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0]
-52.000000	0	8	[1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	2	[0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	4	[0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1]
-52.000000	0	2	[0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	4	[0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1]
-52.000000	0	3	[1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0]
-52.000000	0	6	[1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1]
-52.000000	0	1	[0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0]
-52.000000	0	1	[0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0]
-52.000000	0	5	[1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0]
-52.000000	0	3	[0 1 1 0 0 1 0 1 1 1 1 0 1 0 0 1 1 0]
-52.000000	0	3	[0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0]
-52.000000	0	3	[1 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0]
-52.000000	0	1	[1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1]
-52.000000	0	8	[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 1]
-52.000000	0	1	[1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1]
-52.000000	0	1	[0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 0 0 1]
-52.000000	0	3	[0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1]
-52.000000	0	6	[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	3	[0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1]
-52.000000	0	2	[0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1]
-52.000000	0	1	[1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1]
-52.000000	0	3	[0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0]
-52.000000	0	4	[1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	6	[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 1]
-52.000000	0	5	[0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0]
-52.000000	0	6	[1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0]
-52.000000	0	8	[0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0]
-52.000000	0	2	[1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0]
-52.000000	0	4	[0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0]
-52.000000	0	2	[1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0]
-52.000000	0	3	[1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0]
-52.000000	0	5	[0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0]
-52.000000	0	4	[0 1 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1]
-52.000000	0	3	[1 0 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1]
-52.000000	0	3	[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 1 0]
-52.000000	0	5	[1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1]
-52.000000	0	4	[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0]
-52.000000	0	3	[1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 0]
